"CMCLoc","COMPANY","Division","Prodcode","ProductName","size","UnitWeight-KG","InStock"
"AP","ELEMENTIS","ADDITIVES","345700","DAPRO® ACP-16W","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","347088","DAPRO® AP 7015","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","347088","DAPRO® AP 7015","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","347188","SX-2010","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","347300","RHEOLATE® 175","0.04KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","347300","RHEOLATE® 175","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","347300","RHEOLATE® 175","0.25KG",0.11,0
"AP","ELEMENTIS","ADDITIVES","347300","RHEOLATE® 175","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","347988","BENGEL® 988","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","348900","RHEOLATECVS®-11","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","348900","RHEOLATECVS®-11","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","348900","RHEOLATECVS®-11","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","349388","Defom W-086","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","349388","Defom W-086","10.0KGP",4.54,0
"AP","ELEMENTIS","ADDITIVES","349388","Defom W-086","7.0KGP",3.18,0
"AP","ELEMENTIS","ADDITIVES","349488","GASIL® HP380","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","349588","BENTONE® SD-1","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","349588","BENTONE® SD-1","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","349700","RHEOLATE CVS®-10","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","349700","RHEOLATE CVS®-10","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","351288","DeuRheo WT-108","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","351288","DeuRheo WT-108","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","351288","DeuRheo WT-108","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","351588","NUOSPERSE® 657 RD","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","351588","NUOSPERSE® 657 RD","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","351988","Hypomer FS-2052","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","352388","Dow Corning® 67 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","352481","Dow Corning® 116F","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","352481","Dow Corning® 116F","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","352482","Dow Corning® 106F","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","352482","Dow Corning® 106F","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","352488","Dow Corning® 65 Additive","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","352488","Dow Corning® 65 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","352588","Dow Corning® 3 Additive","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","352588","Dow Corning® 3 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","352788","Dow Corning® Z-6121 Silane","0.43KGP",0.20,0
"AP","ELEMENTIS","ADDITIVES","352788","Dow Corning® Z-6121 Silane","0.45KGP",0.20,0
"AP","ELEMENTIS","ADDITIVES","352888","Dow Corning® 29 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","352988","Dow Corning® 57 Additive","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","352988","Dow Corning® 57 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353088","Dow Corning® 56 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353288","Dow Corning® 85 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353388","Dow Corning® 84 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353488","Dow Corning® 500W Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353588","Dow Corning® 18 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353688","DOWSIL™ 62 Additive","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","353688","DOWSIL™ 62 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353688","DOWSIL™ 62 Additive","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","353788","Dow Corning® 163 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353888","Dow Corning® 27 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","353988","Dow Corning® 33 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354088","Dow Corning® 71 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354188","Dow Corning® 88 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354288","Dow Corning® 52 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354388","Dow Corning® 87 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354488","Dow Corning® 205 SL Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354588","Dow Corning® 92 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354788","Dow Corning® 23 N Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354788","Dow Corning® 23 N Additive","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","354888","Dow Corning® 401LS Additive","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","354888","Dow Corning® 401LS Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","355088","Dow Corning® OP-8550 Additive","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","355188","Dow Corning® 501W Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","355388","Dow Corning® 11 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","355488","Dow Corning® 51 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","355788","Dow Corning® 61-NW Additive","0.43KGP",0.20,0
"AP","ELEMENTIS","ADDITIVES","356400","RHEOLATE® 350 D","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","356400","RHEOLATE® 350 D","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","356688","DeuRheo 556S","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","357688","Dow Corning® 204SL Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","357788","Dow Corning® 8590 Additive","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","357788","Dow Corning® 8590 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","358088","CHROMIC OXIDE G6099","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","358388","CHROMIC OXIDE G4099","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","359201","DAPRO® SIN 12","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","359288","DAPRO® DF21","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","359288","DAPRO® DF21","15.0KGP",6.80,0
"AP","ELEMENTIS","ADDITIVES","359588","DAPRO® PD 801W","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","359588","DAPRO® PD 801W","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","359588","DAPRO® PD 801W","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","359588","DAPRO® PD 801W","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","359688","DAPRO® SIN 13","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","359988","DAPRO® DF 677","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","359988","DAPRO® DF 677","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","364700","BENGEL® 908","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","364700","BENGEL® 908","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","364700","BENGEL® 908","22.0KGP",9.98,0
"AP","ELEMENTIS","ADDITIVES","365000","BENGEL® 818","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","365100","BENGEL® 828","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","365100","BENGEL® 828","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","365100","BENGEL® 828","1.2KGP",0.54,0
"AP","ELEMENTIS","ADDITIVES","365200","BENGEL® 958","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","365700","BENTONE® SD-2","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","365700","BENTONE® SD-2","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","365700","BENTONE® SD-2","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","365700","BENTONE® SD-2","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","365700","BENTONE® SD-2","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","365900","M-P-A®2000-X","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","365900","M-P-A®2000-X","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","365900","M-P-A®2000-X","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","365900","M-P-A®2000-X","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","365900","M-P-A®2000-X","9.0KGP",4.08,0
"AP","ELEMENTIS","ADDITIVES","366188","M-P-A® 4020 X","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","366188","M-P-A® 4020 X","0.4KGP",0.18,0
"AP","ELEMENTIS","ADDITIVES","366200","BENTONE® 34","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","366200","BENTONE® 34","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","366201","BENTONE® 34C","0.13KGP",0.06,0
"AP","ELEMENTIS","ADDITIVES","366201","BENTONE® 34C","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","366201","BENTONE® 34C","0.4KGP",0.18,0
"AP","ELEMENTIS","ADDITIVES","366300","BENTONE® 38","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","366300","BENTONE® 38","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","366400","BENTONE® 27","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","366800","DAPRO® DF 7015","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","366900","RHEOLATE® 212","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","366900","RHEOLATE® 212","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","366900","RHEOLATE® 212","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","366900","RHEOLATE® 212","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","366900","RHEOLATE® 212","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","366900","RHEOLATE® 212","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","367000","DAPRO® SIN 72","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","367001","RHEOLATE® 278","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","367001","RHEOLATE® 278","180.0KGP",81.65,0
"AP","ELEMENTIS","ADDITIVES","367001","RHEOLATE® 278","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","367001","RHEOLATE® 278","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","367100","RHEOLATE® 420","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","367100","RHEOLATE® 420","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","367200","BENATHIX®","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","367200","BENATHIX®","10.0KGP",4.54,0
"AP","ELEMENTIS","ADDITIVES","367900","THIXATROL® PLUS","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","367900","THIXATROL® PLUS","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","372400","BENGEL® 968","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","372400","BENGEL® 968","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","373000","BENAQUA® 4000","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","373000","BENAQUA® 4000","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","373288","BENTONE® EW NA","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","373288","BENTONE® EW NA","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","373300","BENTONE® LT","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","373300","BENTONE® LT","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","373400","DAPRO® FK 321","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","373400","DAPRO® FK 321","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","373400","DAPRO® FK 321","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","373500","NUOSPERSE® FX 365","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","373500","NUOSPERSE® FX 365","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","373500","NUOSPERSE® FX 365","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","373500","NUOSPERSE® FX 365","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","373500","NUOSPERSE® FX 365","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","373501","DAPRO® SIN 2036","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","373788","NUOSPERSE® FX 504","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","373888","NUOSPERSE® FN 265","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","373900","NUOSPERSE® FX 600","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","373900","NUOSPERSE® FX 600","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","373900","NUOSPERSE® FX 600","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","373900","NUOSPERSE® FX 600","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","373901","DAPRO® SIN 2060","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","374300","DAPRO® U-99","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","374300","DAPRO® U-99","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","374500","NUOSPERSE® FX 9086","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","374500","NUOSPERSE® FX 9086","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","374500","NUOSPERSE® FX 9086","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","375100","DAPRO® BEZ 75","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","376000","NALZIN® FA 179","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","376000","NALZIN® FA 179","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","376000","NALZIN® FA 179","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","376000","NALZIN® FA 179","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","376001","DAPRO® SIN 9071","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","376200","NALZIN® FA 579","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","376500","DAPRO® DF 1760","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","376500","DAPRO® DF 1760","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","376700","DAPRO® DF 1181","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","376700","DAPRO® DF 1181","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","377000","DAPRO® W-77","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","377000","DAPRO® W-77","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","377100","SLIP-AYD® FS 444","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","377100","SLIP-AYD® FS 444","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","377100","SLIP-AYD® FS 444","0.9KGP",0.41,0
"AP","ELEMENTIS","ADDITIVES","377100","SLIP-AYD® FS 444","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","377200","BENTONE® DE","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","377200","BENTONE® DE","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","377200","BENTONE® DE","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","377300","BENTONE® DY CE","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","377900","RHEOLATE® 255","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","377900","RHEOLATE® 255","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","377900","RHEOLATE® 255","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","377900","RHEOLATE® 255","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","377900","RHEOLATE® 255","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","378000","RHEOLATE® 288","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","378000","RHEOLATE® 288","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","378000","RHEOLATE® 288","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","378000","RHEOLATE® 288","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","378000","RHEOLATE® 288","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","378200","RHEOLATE® 655","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","378400","RHEOLATE® 678","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","378800","NUOSPERSE® FA 182","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","378900","NUOSPERSE® FA 196","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","378900","NUOSPERSE® FA 196","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","378900","NUOSPERSE® FA 196","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","378900","NUOSPERSE® FA 196","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","379100","NUOSPERSE® W-22","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","379100","NUOSPERSE® W-22","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","379100","NUOSPERSE® W-22","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","379200","NUOSPERSE® W-30","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","379200","NUOSPERSE® W-30","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","379200","NUOSPERSE® W-30","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","379488","NUOSPERSE® 2000","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","379688","RHEOLATE® FX 1070","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","379688","RHEOLATE® FX 1070","0.24KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","379688","RHEOLATE® FX 1070","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","379988","DAPRO® DF 4164","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","379988","DAPRO® DF 4164","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","380200","BENTONE® OC","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","380200","BENTONE® OC","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","380388","BENTONE® GS","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","380388","BENTONE® GS","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","380388","BENTONE® GS","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","380388","BENTONE® GS","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","381900","Levaslip 8629","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","381900","Levaslip 8629","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","382288","HPA® -107","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","382288","HPA® -107","0.4KGP",0.18,0
"AP","ELEMENTIS","ADDITIVES","382900","RHEOLATE® FX 1010","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","382900","RHEOLATE® FX 1010","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","382900","RHEOLATE® FX 1010","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","383200","NUOSPERSE® FN 211","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","385600","RHEOLATE® 299","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","385600","RHEOLATE® 299","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","385600","RHEOLATE® 299","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","385600","RHEOLATE® 299","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","386388","DAPRO® DF 675","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","386388","DAPRO® DF 675","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","387101","DAPRO® PD 827-20","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","387101","DAPRO® PD 827-20","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","387102","DAPRO® PD 827-30","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","387102","DAPRO® PD 827-30","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","387188","DAPRO® PD 827","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","387188","DAPRO® PD 827","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","387488","DAPRO® DF 661","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","387488","DAPRO® DF 661","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","389101","RHEOLATE® AP 420","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","389101","RHEOLATE® AP 420","0.25KG",0.11,0
"AP","ELEMENTIS","ADDITIVES","389101","RHEOLATE® AP 420","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","389188","DAPRO® SIN 35","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","389588","THIXCIN® R","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","389588","THIXCIN® R","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","389788","THIXATROL® MAX","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","389788","THIXATROL® MAX","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","389788","THIXATROL® MAX","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","390088","THIXATROL® ST","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","390188","THIXATROL® GST","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","391088","GASIL® IJ37","0.2KG",0.09,0
"AP","ELEMENTIS","ADDITIVES","391088","GASIL® IJ37","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","391188","THIXATROL® PRO","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","391188","THIXATROL® PRO","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","393188","GASIL® HS104","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","393288","GASIL® HS106","0.2KG",0.09,0
"AP","ELEMENTIS","ADDITIVES","393288","GASIL® HS106","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","393388","Dow Corning® HV 495 Emulsion","0.453KGP",0.21,0
"AP","ELEMENTIS","ADDITIVES","393988","Dow Corning® 8526 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","394188","Dow Corning® 102F Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","394288","Dow Corning® 69 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","394388","RHEOLATE® HX 6008","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","394388","RHEOLATE® HX 6008","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","394388","RHEOLATE® HX 6008","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","394388","RHEOLATE® HX 6008","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","394388","RHEOLATE® HX 6008","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","394488","NUOSPERSE® FX 9200UV","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","394588","DAPRO® DF 52","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","394588","DAPRO® DF 52","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","394688","NUOSPERSE® FX 9360","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","394688","NUOSPERSE® FX 9360","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","394688","NUOSPERSE® FX 9360","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","395301","RHEOLATE® SIN 05","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","395301","RHEOLATE® SIN 05","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","395388","RHEOLATE® 1","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","396188","BENTONE® 42","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","397588","XIAMETER® OFS-6040 Silane","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","397588","XIAMETER® OFS-6040 Silane","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","398088","DeuRheo WT-108F","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","398088","DeuRheo WT-108F","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","398088","DeuRheo WT-108F","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","398088","DeuRheo WT-108F","4.0KGP",1.81,0
"AP","ELEMENTIS","ADDITIVES","398288","NUOSPERSE® FX 9200","0.05KG",0.02,0
"AP","ELEMENTIS","ADDITIVES","398288","NUOSPERSE® FX 9200","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","398288","NUOSPERSE® FX 9200","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","398688","Hypomer FS-4080F","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","399088","RHEOLATE CVS®-15","0.08KGP",0.04,0
